probe,BLOCK_SIZE,n,SEED,bench_simtime
commit,1048576,1695,0,0.000159872
commit,1048576,1696,0,0.000155828
commit,1048576,1697,0,0.000174728
commit,1048576,1698,0,0.00014291
commit,1048576,1699,0,0.000155388
commit,1048576,17,0,9.2192e-05
commit,1048576,170,0,0.000119704
commit,1048576,1700,0,0.000174288
commit,1048576,1701,0,0.000174456
commit,1048576,1702,0,0.000173586
commit,1048576,1703,0,0.000168484
commit,1048576,1704,0,0.00015917
commit,1048576,1705,0,0.0001851
commit,1048576,1706,0,0.000167698
commit,1048576,1707,0,0.000162858
commit,1048576,1708,0,0.00016093
commit,1048576,1709,0,0.000171302
commit,1048576,171,0,0.000121904
commit,1048576,1710,0,0.000167258
commit,1048576,1711,0,0.00016796
commit,1048576,1712,0,0.000148976
commit,1048576,1713,0,0.000174728
commit,1048576,1714,0,0.000155566
commit,1048576,1715,0,0.000158028
commit,1048576,1716,0,0.000158028
commit,1048576,1717,0,0.0001684
commit,1048576,1718,0,0.00015829
commit,1048576,1719,0,0.000181496
commit,1048576,172,0,0.000121024
commit,1048576,1720,0,0.00017543
commit,1048576,1721,0,0.00016005
commit,1048576,1722,0,0.000166378
commit,1048576,1723,0,0.000170244
commit,1048576,1724,0,0.00015829
commit,1048576,1725,0,0.000197054
commit,1048576,1726,0,0.000156708
commit,1048576,1727,0,0.000187562
commit,1048576,1728,0,0.00017763
commit,1048576,1729,0,0.000170422
commit,1048576,173,0,0.000112674
commit,1048576,1730,0,0.000147478
commit,1048576,1731,0,0.000145456
commit,1048576,1732,0,0.000176928
commit,1048576,1733,0,0.00019213
commit,1048576,1734,0,0.000168662
commit,1048576,1735,0,0.00017807
commit,1048576,1736,0,0.000160752
commit,1048576,1737,0,0.000148798
commit,1048576,1738,0,0.0001851
commit,1048576,1739,0,0.000158028
commit,1048576,174,0,0.000129814
commit,1048576,1740,0,0.000177452
commit,1048576,1741,0,0.000187122
commit,1048576,1742,0,0.00015829
commit,1048576,1743,0,0.000176572
commit,1048576,1744,0,0.000170684
commit,1048576,1745,0,0.000174728
commit,1048576,1746,0,0.000156184
commit,1048576,1747,0,0.0001684
commit,1048576,1748,0,0.000166116
commit,1048576,1749,0,0.000180092
commit,1048576,175,0,0.000129814
commit,1048576,1750,0,0.000169982
commit,1048576,1751,0,0.000195912
commit,1048576,1752,0,0.000178594
commit,1048576,1753,0,0.000180616
commit,1048576,1754,0,0.000155744
commit,1048576,1755,0,0.000157766
commit,1048576,1756,0,0.000189406
commit,1048576,1757,0,0.000175608
commit,1048576,1758,0,0.000167342
commit,1048576,1759,0,0.000157766
commit,1048576,176,0,0.000120312
commit,1048576,1760,0,0.00015697
commit,1048576,1761,0,0.000163916
commit,1048576,1762,0,0.000167604
commit,1048576,1763,0,0.000170862
commit,1048576,1764,0,0.000158028
commit,1048576,1765,0,0.000158028
commit,1048576,1766,0,0.000181056
commit,1048576,1767,0,0.000185278
commit,1048576,1768,0,0.000179034
commit,1048576,1769,0,0.000174466
commit,1048576,177,0,0.000127174
commit,1048576,1770,0,0.000164796
commit,1048576,1771,0,0.000173764
commit,1048576,1772,0,0.000148096
commit,1048576,1773,0,0.000169542
commit,1048576,1774,0,0.000153722
commit,1048576,1775,0,0.000179212
commit,1048576,1776,0,0.00015961
commit,1048576,1777,0,0.000178332
commit,1048576,1778,0,0.000157766
commit,1048576,1779,0,0.000172004
commit,1048576,178,0,0.000120144
commit,1048576,1780,0,0.0001684
commit,1048576,1781,0,0.000177892
commit,1048576,1782,0,0.000178772
commit,1048576,1783,0,0.000159432
commit,1048576,1784,0,0.000179296
commit,1048576,1785,0,0.000157588
commit,1048576,1786,0,0.00016796
commit,1048576,1787,0,0.000182816
commit,1048576,1788,0,0.000175608
commit,1048576,1789,0,0.000168662
commit,1048576,179,0,0.000121024
commit,1048576,1790,0,0.000173408
commit,1048576,1791,0,0.000148976
commit,1048576,1792,0,0.000165676
commit,1048576,1793,0,0.00016093
commit,1048576,1794,0,0.0001684
commit,1048576,1795,0,0.000169542
commit,1048576,1796,0,0.00017719
commit,1048576,1797,0,0.000166378
commit,1048576,1798,0,0.00016796
commit,1048576,1799,0,0.000156886
commit,1048576,18,0,8.3402e-05
commit,1048576,180,0,0.000122774
commit,1048576,1800,0,0.000166116
commit,1048576,1801,0,0.00016093
commit,1048576,1802,0,0.000172884
commit,1048576,1803,0,0.000156886
commit,1048576,1804,0,0.000195912
commit,1048576,1805,0,0.000156708
commit,1048576,1806,0,0.00018554
commit,1048576,1807,0,0.000161632
commit,1048576,1808,0,0.00017411
commit,1048576,1809,0,0.000176488
commit,1048576,181,0,0.000121904
commit,1048576,1810,0,0.000165676
commit,1048576,1811,0,0.000180354
commit,1048576,1812,0,0.0001807
commit,1048576,1813,0,0.000166556
commit,1048576,1814,0,0.000165236
commit,1048576,1815,0,0.000169542
commit,1048576,1816,0,0.000166378
commit,1048576,1817,0,0.000177012
commit,1048576,1818,0,0.000196792
commit,1048576,1819,0,0.00016444
commit,1048576,182,0,0.000138164
commit,1048576,1820,0,0.000180176
commit,1048576,1821,0,0.000154246
commit,1048576,1822,0,0.000158468
commit,1048576,1823,0,0.00019389
commit,1048576,1824,0,0.00016972
commit,1048576,1825,0,0.000171124
commit,1048576,1826,0,0.000188442
commit,1048576,1827,0,0.000167782
commit,1048576,1828,0,0.000170244
commit,1048576,1829,0,0.000188704
commit,1048576,183,0,0.000119704
commit,1048576,1830,0,0.000181758
commit,1048576,1831,0,0.000166818
commit,1048576,1832,0,0.000169102
commit,1048576,1833,0,0.00016796
commit,1048576,1834,0,0.000159254
commit,1048576,1835,0,0.000174728
commit,1048576,1836,0,0.000154508
commit,1048576,1837,0,0.00016708
commit,1048576,1838,0,0.000164094
commit,1048576,1839,0,0.00016752
commit,1048576,184,0,0.000107834
commit,1048576,1840,0,0.000148976
commit,1048576,1841,0,0.000157326
commit,1048576,1842,0,0.000180794
commit,1048576,1843,0,0.000187384
commit,1048576,1844,0,0.000184922
commit,1048576,1845,0,0.000177714
commit,1048576,1846,0,0.000160752
commit,1048576,1847,0,0.00016708
commit,1048576,1848,0,0.000180616
commit,1048576,1849,0,0.00016796
commit,1048576,185,0,0.000138604
commit,1048576,1850,0,0.000162156
commit,1048576,1851,0,0.000158552
commit,1048576,1852,0,0.000168222
commit,1048576,1853,0,0.000155744
commit,1048576,1854,0,0.00016796
commit,1048576,1855,0,0.000169364
commit,1048576,1856,0,0.000171564
commit,1048576,1857,0,0.000161632
commit,1048576,1858,0,0.000170422
commit,1048576,1859,0,0.000165676
commit,1048576,186,0,0.000111354
commit,1048576,1860,0,0.000167698
commit,1048576,1861,0,0.000173586
commit,1048576,1862,0,0.000176048
commit,1048576,1863,0,0.000163654
commit,1048576,1864,0,0.000162774
commit,1048576,1865,0,0.000162072
commit,1048576,1866,0,0.00015917
commit,1048576,1867,0,0.000167258
commit,1048576,1868,0,0.000186682
commit,1048576,1869,0,0.000161716
commit,1048576,187,0,0.000129374
commit,1048576,1870,0,0.000151522
commit,1048576,1871,0,0.000176048
commit,1048576,1872,0,0.000161632
commit,1048576,1873,0,0.000169982
commit,1048576,1874,0,0.000176488
commit,1048576,1875,0,0.00016005
commit,1048576,1876,0,0.000175608
commit,1048576,1877,0,0.00017499
commit,1048576,1878,0,0.000167258
commit,1048576,1879,0,0.000172004
commit,1048576,188,0,0.000120584
commit,1048576,1880,0,0.000159432
commit,1048576,1881,0,0.000169982
commit,1048576,1882,0,0.000180354
commit,1048576,1883,0,0.000163916
commit,1048576,1884,0,0.0001829
commit,1048576,1885,0,0.00016708
commit,1048576,1886,0,0.00017719
commit,1048576,1887,0,0.000164178
commit,1048576,1888,0,0.00016532
commit,1048576,1889,0,0.000166462
commit,1048576,189,0,0.000130254
commit,1048576,1890,0,0.00017631
commit,1048576,1891,0,0.000165236
commit,1048576,1892,0,0.00015126
commit,1048576,1893,0,0.000169982
commit,1048576,1894,0,0.0001684
commit,1048576,1895,0,0.000183958
commit,1048576,1896,0,0.000166902
commit,1048576,1897,0,0.00017807
commit,1048576,1898,0,0.000172706
commit,1048576,1899,0,0.000179652
commit,1048576,19,0,9.1752e-05
commit,1048576,190,0,0.000123224
commit,1048576,1900,0,0.000186682
commit,1048576,1901,0,0.000180794
commit,1048576,1902,0,0.000171124
commit,1048576,1903,0,0.00016752
commit,1048576,1904,0,0.000171826
commit,1048576,1905,0,0.000179914
commit,1048576,1906,0,0.000190108
commit,1048576,1907,0,0.00018158
commit,1048576,1908,0,0.000182104
commit,1048576,1909,0,0.000167342
commit,1048576,191,0,0.000127174
commit,1048576,1910,0,0.000168222
commit,1048576,1911,0,0.000162156
commit,1048576,1912,0,0.0001662
commit,1048576,1913,0,0.00017543
commit,1048576,1914,0,0.000169542
commit,1048576,1915,0,0.000194592
commit,1048576,1916,0,0.000166818
commit,1048576,1917,0,0.00017367
commit,1048576,1918,0,0.000151438
commit,1048576,1919,0,0.000169542
commit,1048576,192,0,0.000128054
commit,1048576,1920,0,0.00016928
commit,1048576,1921,0,0.000166818
commit,1048576,1922,0,0.000181234
commit,1048576,1923,0,0.0001851
commit,1048576,1924,0,0.000174288
commit,1048576,1925,0,0.00016884
commit,1048576,1926,0,0.000180354
commit,1048576,1927,0,0.00016972
commit,1048576,1928,0,0.000176928
commit,1048576,1929,0,0.00016884
commit,1048576,193,0,0.000129814
commit,1048576,1930,0,0.000160752
commit,1048576,1931,0,0.000171564
commit,1048576,1932,0,0.000154068
commit,1048576,1933,0,0.000186064
commit,1048576,1934,0,0.000169542
commit,1048576,1935,0,0.000180794
commit,1048576,1936,0,0.000166378
commit,1048576,1937,0,0.000161192
commit,1048576,1938,0,0.000168662
commit,1048576,1939,0,0.00016884
commit,1048576,194,0,0.000121904
commit,1048576,1940,0,0.000165938
commit,1048576,1941,0,0.000159348
commit,1048576,1942,0,0.00015038
commit,1048576,1943,0,0.00016796
commit,1048576,1944,0,0.000178772
commit,1048576,1945,0,0.000182722
commit,1048576,1946,0,0.000158468
commit,1048576,1947,0,0.000161632
commit,1048576,1948,0,0.000182114
commit,1048576,1949,0,0.000170684
commit,1048576,195,0,0.000129374
commit,1048576,1950,0,0.000168222
commit,1048576,1951,0,0.00016049
commit,1048576,1952,0,0.000170422
commit,1048576,1953,0,0.000167258
commit,1048576,1954,0,0.000175168
commit,1048576,1955,0,0.00015302
commit,1048576,1956,0,0.00016796
commit,1048576,1957,0,0.000168578
commit,1048576,1958,0,0.000187646
commit,1048576,1959,0,0.000184922
commit,1048576,196,0,0.000120584
commit,1048576,1960,0,0.000174026
commit,1048576,1961,0,0.00016664
commit,1048576,1962,0,0.000199516
commit,1048576,1963,0,0.000153722
commit,1048576,1964,0,0.000174026
commit,1048576,1965,0,0.000176132
commit,1048576,1966,0,0.000178332
commit,1048576,1967,0,0.00017367
commit,1048576,1968,0,0.00014994
commit,1048576,1969,0,0.000165938
commit,1048576,197,0,0.000129374
commit,1048576,1970,0,0.000170862
commit,1048576,1971,0,0.000177452
commit,1048576,1972,0,0.000166818
commit,1048576,1973,0,0.000161894
commit,1048576,1974,0,0.000178772
commit,1048576,1975,0,0.00017894
commit,1048576,1976,0,0.00016884
commit,1048576,1977,0,0.000176928
commit,1048576,1978,0,0.00017411
commit,1048576,1979,0,0.000183602
commit,1048576,198,0,0.000121192
commit,1048576,1980,0,0.000177892
commit,1048576,1981,0,0.000173586
commit,1048576,1982,0,0.000169982
commit,1048576,1983,0,0.00017763
commit,1048576,1984,0,0.00016708
commit,1048576,1985,0,0.000187562
commit,1048576,1986,0,0.000170422
commit,1048576,1987,0,0.000175168
commit,1048576,1988,0,0.000166116
commit,1048576,1989,0,0.000187562
commit,1048576,199,0,0.000126734
commit,1048576,1990,0,0.000156446
commit,1048576,1991,0,0.000155116
commit,1048576,1992,0,0.000171124
commit,1048576,1993,0,0.000158112
commit,1048576,1994,0,0.000187122
commit,1048576,1995,0,0.00016972
commit,1048576,1996,0,0.000196792
commit,1048576,1997,0,0.000172004
commit,1048576,1998,0,0.000153188
commit,1048576,1999,0,0.000187122
commit,1048576,2,0,5.7032e-05
commit,1048576,20,0,9.1752e-05
commit,1048576,200,0,0.000121904
commit,1048576,2000,0,0.000178332
commit,1048576,2001,0,0.000187122
commit,1048576,2002,0,0.00017279
commit,1048576,2003,0,0.000177452
commit,1048576,2004,0,0.000172706
commit,1048576,2005,0,0.00015873
commit,1048576,2006,0,0.000183958
commit,1048576,2007,0,0.000148798
commit,1048576,2008,0,0.000158992
commit,1048576,2009,0,0.000175168
commit,1048576,201,0,0.000119264
commit,1048576,2010,0,0.000169982
commit,1048576,2011,0,0.00016708
commit,1048576,2012,0,0.00018422
commit,1048576,2013,0,0.000158814
commit,1048576,2014,0,0.000166116
commit,1048576,2015,0,0.000175346
commit,1048576,2016,0,0.000170684
commit,1048576,2017,0,0.00016005
commit,1048576,2018,0,0.000164356
commit,1048576,2019,0,0.00017323
commit,1048576,202,0,0.000129374
commit,1048576,2020,0,0.000181496
commit,1048576,2021,0,0.00014247
commit,1048576,2022,0,0.00016049
commit,1048576,2023,0,0.000163392
commit,1048576,2024,0,0.000149678
commit,1048576,2025,0,0.0001684
commit,1048576,2026,0,0.000171124
commit,1048576,2027,0,0.00017719
commit,1048576,2028,0,0.00017719
commit,1048576,2029,0,0.00016752
commit,1048576,203,0,0.000120584
commit,1048576,2030,0,0.000176048
commit,1048576,2031,0,0.00015038
commit,1048576,2032,0,0.000175608
commit,1048576,2033,0,0.00015961
commit,1048576,2034,0,0.000185802
commit,1048576,2035,0,0.000164618
commit,1048576,2036,0,0.000179652
commit,1048576,2037,0,0.000189312
commit,1048576,2038,0,0.00016928
commit,1048576,2039,0,0.000158028
commit,1048576,204,0,0.000128934
commit,1048576,2040,0,0.00016884
commit,1048576,2041,0,0.000140888
commit,1048576,2042,0,0.000182376
commit,1048576,2043,0,0.000153806
commit,1048576,2044,0,0.00016752
commit,1048576,2045,0,0.000167782
commit,1048576,2046,0,0.000163214
commit,1048576,2047,0,0.00016093
commit,1048576,2048,0,0.000187562
commit,1048576,2049,0,0.000158028
commit,1048576,205,0,0.000121464
commit,1048576,2050,0,0.000177892
commit,1048576,2051,0,0.000175608
commit,1048576,2052,0,0.000169542
commit,1048576,2053,0,0.000177452
commit,1048576,2054,0,0.000175608
commit,1048576,2055,0,0.000179652
commit,1048576,2056,0,0.000164356
commit,1048576,2057,0,0.000173492
commit,1048576,2058,0,0.000190286
commit,1048576,2059,0,0.000173586
commit,1048576,206,0,0.000120584
commit,1048576,2060,0,0.00016884
commit,1048576,2061,0,0.0001684
commit,1048576,2062,0,0.000187562
commit,1048576,2063,0,0.000173324
commit,1048576,2064,0,0.000174466
commit,1048576,2065,0,0.000158468
commit,1048576,2066,0,0.000192308
commit,1048576,2067,0,0.000178772
commit,1048576,2068,0,0.000173408
commit,1048576,2069,0,0.000179914
commit,1048576,207,0,0.000129374
commit,1048576,2070,0,0.000178332
commit,1048576,2071,0,0.000163214
commit,1048576,2072,0,0.000188442
commit,1048576,2073,0,0.00016796
commit,1048576,2074,0,0.000163214
commit,1048576,2075,0,0.00017543
commit,1048576,2076,0,0.000178332
commit,1048576,2077,0,0.000170066
commit,1048576,2078,0,0.00017763
commit,1048576,2079,0,0.000169102
commit,1048576,208,0,0.000124094
commit,1048576,2080,0,0.000173932
commit,1048576,2081,0,0.000160312
commit,1048576,2082,0,0.00016928
commit,1048576,2083,0,0.000169982
commit,1048576,2084,0,0.000166902
commit,1048576,2085,0,0.000178772
commit,1048576,2086,0,0.000157588
commit,1048576,2087,0,0.000170684
commit,1048576,2088,0,0.00018598
commit,1048576,2089,0,0.000170946
commit,1048576,209,0,0.000128934
commit,1048576,2090,0,0.000179212
commit,1048576,2091,0,0.00017807
commit,1048576,2092,0,0.000171564
commit,1048576,2093,0,0.000161632
commit,1048576,2094,0,0.000174026
commit,1048576,2095,0,0.000179736
commit,1048576,2096,0,0.00016928
commit,1048576,2097,0,0.00016796
commit,1048576,2098,0,0.000169542
commit,1048576,2099,0,0.000174288
commit,1048576,21,0,9.0872e-05
commit,1048576,210,0,0.000117944
commit,1048576,2100,0,0.00017807
commit,1048576,2101,0,0.00015126
commit,1048576,2102,0,0.000147216
commit,1048576,2103,0,0.000170422
commit,1048576,2104,0,0.000179212
commit,1048576,2105,0,0.00016884
commit,1048576,2106,0,0.00015126
commit,1048576,2107,0,0.00018642
commit,1048576,2108,0,0.00016576
commit,1048576,2109,0,0.00017675
commit,1048576,211,0,0.000118384
commit,1048576,2110,0,0.000179914
commit,1048576,2111,0,0.000196792
commit,1048576,2112,0,0.000175158
commit,1048576,2113,0,0.000169888
commit,1048576,2114,0,0.0001829
commit,1048576,2115,0,0.00017763
commit,1048576,2116,0,0.00015961
commit,1048576,2117,0,0.000167782
commit,1048576,2118,0,0.000166378
commit,1048576,2119,0,0.000180794
commit,1048576,212,0,0.000121904
commit,1048576,2120,0,0.000147394
commit,1048576,2121,0,0.000179914
commit,1048576,2122,0,0.000169982
commit,1048576,2123,0,0.000169804
commit,1048576,2124,0,0.00016093
commit,1048576,2125,0,0.000183518
commit,1048576,2126,0,0.00017455
commit,1048576,2127,0,0.000168222
commit,1048576,2128,0,0.000157766
commit,1048576,2129,0,0.000169982
commit,1048576,213,0,0.000130694
commit,1048576,2130,0,0.000148798
commit,1048576,2131,0,0.000193188
commit,1048576,2132,0,0.000158028
commit,1048576,2133,0,0.000156708
commit,1048576,2134,0,0.00016884
commit,1048576,2135,0,0.000188882
commit,1048576,2136,0,0.000169542
commit,1048576,2137,0,0.000180532
commit,1048576,2138,0,0.000171564
commit,1048576,2139,0,0.00015829
commit,1048576,214,0,0.000130254
commit,1048576,2140,0,0.00015609
commit,1048576,2141,0,0.000188264
commit,1048576,2142,0,0.000177714
commit,1048576,2143,0,0.000171826
commit,1048576,2144,0,0.00017367
commit,1048576,2145,0,0.000159788
commit,1048576,2146,0,0.000168138
commit,1048576,2147,0,0.000178332
commit,1048576,2148,0,0.000167782
commit,1048576,2149,0,0.00017675
commit,1048576,215,0,0.000129814
commit,1048576,2150,0,0.000164796
commit,1048576,2151,0,0.00016752
commit,1048576,2152,0,0.000148976
commit,1048576,2153,0,0.000181496
commit,1048576,2154,0,0.00016093
commit,1048576,2155,0,0.000147918
commit,1048576,2156,0,0.00016005
commit,1048576,2157,0,0.000177012
commit,1048576,2158,0,0.00015873
commit,1048576,2159,0,0.000176572
commit,1048576,216,0,0.000119264
commit,1048576,2160,0,0.000165498
commit,1048576,2161,0,0.000178772
commit,1048576,2162,0,0.00016005
commit,1048576,2163,0,0.000166116
commit,1048576,2164,0,0.000158552
commit,1048576,2165,0,0.000190286
commit,1048576,2166,0,0.000166378
