probe,BLOCK_SIZE,n,bench_simtime_avg,bench_simtime_min,bench_simtime_max
commit+amor,262144,5492,0.0023526394599417333,0.0023526394599417333,0.0023526394599417333
commit+amor,262144,5493,0.0023522617535044602,0.0023522617535044602,0.0023522617535044602
commit+amor,262144,5494,0.0023518827448125224,0.0023518827448125224,0.0023518827448125224
commit+amor,262144,5495,0.002351501811101001,0.002351501811101001,0.002351501811101001
commit+amor,262144,5496,0.002351122918486172,0.002351122918486172,0.002351122918486172
commit+amor,262144,5497,0.002350745314899036,0.002350745314899036,0.002350745314899036
commit+amor,262144,5498,0.0023503690796653326,0.0023503690796653326,0.0023503690796653326
commit+amor,262144,5499,0.0023499904720858337,0.0023499904720858337,0.0023499904720858337
commit+amor,262144,55,9.135101818181818e-05,9.135101818181818e-05,9.135101818181818e-05
commit+amor,262144,550,0.00012852973818181816,0.00012852973818181816,0.00012852973818181816
commit+amor,262144,5500,0.002349613568,0.002349613568,0.002349613568
commit+amor,262144,5501,0.0023492357305944372,0.0023492357305944372,0.0023492357305944372
commit+amor,262144,5502,0.002348858110505271,0.002348858110505271,0.002348858110505271
commit+amor,262144,5503,0.002348481985099037,0.002348481985099037,0.002348481985099037
commit+amor,262144,5504,0.0023481053415697673,0.0023481053415697673,0.0023481053415697673
commit+amor,262144,5505,0.002347729409627611,0.002347729409627611,0.002347729409627611
commit+amor,262144,5506,0.002347352017798765,0.002347352017798765,0.002347352017798765
commit+amor,262144,5507,0.002346972991828582,0.002346972991828582,0.002346972991828582
commit+amor,262144,5508,0.0023465960664488016,0.0023465960664488016,0.0023465960664488016
commit+amor,262144,5509,0.0023462201699037937,0.0023462201699037937,0.0023462201699037937
commit+amor,262144,551,0.00012859268602540835,0.00012859268602540835,0.00012859268602540835
commit+amor,262144,5510,0.002345843278402904,0.002345843278402904,0.002345843278402904
commit+amor,262144,5511,0.002345466316457993,0.002345466316457993,0.002345466316457993
commit+amor,262144,5512,0.0023450904321480406,0.0023450904321480406,0.0023450904321480406
commit+amor,262144,5513,0.002344712101578088,0.002344712101578088,0.002344712101578088
commit+amor,262144,5514,0.002344335230685528,0.002344335230685528,0.002344335230685528
commit+amor,262144,5515,0.002343958815593835,0.002343958815593835,0.002343958815593835
commit+amor,262144,5516,0.0023435829035532993,0.0023435829035532993,0.0023435829035532993
commit+amor,262144,5517,0.0023432073670473083,0.0023432073670473083,0.0023432073670473083
commit+amor,262144,5518,0.0023428313610003625,0.0023428313610003625,0.0023428313610003625
commit+amor,262144,5519,0.002342458198224316,0.002342458198224316,0.002342458198224316
commit+amor,262144,552,0.00012864314492753623,0.00012864314492753623,0.00012864314492753623
commit+amor,262144,5520,0.002342082097826087,0.002342082097826087,0.002342082097826087
commit+amor,262144,5521,0.0023417069458431445,0.0023417069458431445,0.0023417069458431445
commit+amor,262144,5522,0.0023413299717493664,0.0023413299717493664,0.0023413299717493664
commit+amor,262144,5523,0.002340954247691472,0.002340954247691472,0.002340954247691472
commit+amor,262144,5524,0.0023405807762490946,0.0023405807762490946,0.0023405807762490946
commit+amor,262144,5525,0.002340202873846154,0.002340202873846154,0.002340202873846154
commit+amor,262144,5526,0.0023398284013753166,0.0023398284013753166,0.0023398284013753166
commit+amor,262144,5527,0.0023394536663651168,0.0023394536663651168,0.0023394536663651168
commit+amor,262144,5528,0.0023390794649059336,0.0023390794649059336,0.0023390794649059336
commit+amor,262144,5529,0.0023387077352143245,0.0023387077352143245,0.0023387077352143245
commit+amor,262144,553,0.0001286714828209765,0.0001286714828209765,0.0001286714828209765
commit+amor,262144,5530,0.0023383335652802893,0.0023383335652802893,0.0023383335652802893
commit+amor,262144,5531,0.002337960595190743,0.002337960595190743,0.002337960595190743
commit+amor,262144,5532,0.002337587553506869,0.002337587553506869,0.002337587553506869
commit+amor,262144,5533,0.002337214440267486,0.002337214440267486,0.002337214440267486
commit+amor,262144,5534,0.0023368428117094323,0.0023368428117094323,0.0023368428117094323
commit+amor,262144,5535,0.0023364693167118337,0.0023364693167118337,0.0023364693167118337
commit+amor,262144,5536,0.002336097798049133,0.002336097798049133,0.002336097798049133
commit+amor,262144,5537,0.0023357259537655772,0.0023357259537655772,0.0023357259537655772
commit+amor,262144,5538,0.0023353534340917297,0.0023353534340917297,0.0023353534340917297
commit+amor,262144,5539,0.0023349805250045133,0.0023349805250045133,0.0023349805250045133
commit+amor,262144,554,0.00012867560649819495,0.00012867560649819495,0.00012867560649819495
commit+amor,262144,5540,0.0023346092104693144,0.0023346092104693144,0.0023346092104693144
commit+amor,262144,5541,0.0023342377123262946,0.0023342377123262946,0.0023342377123262946
commit+amor,262144,5542,0.0023338629548899314,0.0023338629548899314,0.0023338629548899314
commit+amor,262144,5543,0.002333492090203861,0.002333492090203861,0.002333492090203861
commit+amor,262144,5544,0.0023331175703463205,0.0023331175703463205,0.0023331175703463205
commit+amor,262144,5545,0.0023327462766456267,0.0023327462766456267,0.0023327462766456267
commit+amor,262144,5546,0.002332374340425532,0.002332374340425532,0.002332374340425532
commit+amor,262144,5547,0.0023320021737876333,0.0023320021737876333,0.0023320021737876333
commit+amor,262144,5548,0.002331631155371305,0.002331631155371305,0.002331631155371305
commit+amor,262144,5549,0.00233126096738151,0.00233126096738151,0.00233126096738151
commit+amor,262144,555,0.00012870695495495495,0.00012870695495495495,0.00012870695495495495
commit+amor,262144,5550,0.002330889899099099,0.002330889899099099,0.002330889899099099
commit+amor,262144,5551,0.0023305184737885064,0.0023305184737885064,0.0023305184737885064
commit+amor,262144,5552,0.0023301486390489914,0.0023301486390489914,0.0023301486390489914
commit+amor,262144,5553,0.0023297774810012604,0.0023297774810012604,0.0023297774810012604
commit+amor,262144,5554,0.0023294086089305005,0.0023294086089305005,0.0023294086089305005
commit+amor,262144,5555,0.0023290389681368136,0.0023290389681368136,0.0023290389681368136
commit+amor,262144,5556,0.0023286682894168467,0.0023286682894168467,0.0023286682894168467
commit+amor,262144,5557,0.0023282992938635956,0.0023282992938635956,0.0023282992938635956
commit+amor,262144,5558,0.0023279295620726877,0.0023279295620726877,0.0023279295620726877
commit+amor,262144,5559,0.0023275600895844577,0.0023275600895844577,0.0023275600895844577
commit+amor,262144,556,0.00012874244964028778,0.00012874244964028778,0.00012874244964028778
commit+amor,262144,5560,0.002327191334172662,0.002327191334172662,0.002327191334172662
commit+amor,262144,5561,0.0023268238813163103,0.0023268238813163103,0.0023268238813163103
commit+amor,262144,5562,0.002326452167925207,0.002326452167925207,0.002326452167925207
commit+amor,262144,5563,0.0023260882193061297,0.0023260882193061297,0.0023260882193061297
commit+amor,262144,5564,0.0023257189672897197,0.0023257189672897197,0.0023257189672897197
commit+amor,262144,5565,0.002325351032165319,0.002325351032165319,0.002325351032165319
commit+amor,262144,5566,0.0023249797714696373,0.0023249797714696373,0.0023249797714696373
commit+amor,262144,5567,0.00232461319094665,0.00232461319094665,0.00232461319094665
commit+amor,262144,5568,0.002324244184985632,0.002324244184985632,0.002324244184985632
commit+amor,262144,5569,0.0023238753585922067,0.0023238753585922067,0.0023238753585922067
commit+amor,262144,557,0.0001288035475763016,0.0001288035475763016,0.0001288035475763016
commit+amor,262144,5570,0.002323506980610413,0.002323506980610413,0.002323506980610413
commit+amor,262144,5571,0.0023231376140728775,0.0023231376140728775,0.0023231376140728775
commit+amor,262144,5572,0.0023227688539124193,0.0023227688539124193,0.0023227688539124193
commit+amor,262144,5573,0.0023224024970392968,0.0023224024970392968,0.0023224024970392968
commit+amor,262144,5574,0.0023220338432005743,0.0023220338432005743,0.0023220338432005743
commit+amor,262144,5575,0.002321666614529148,0.002321666614529148,0.002321666614529148
commit+amor,262144,5576,0.002321298382711621,0.002321298382711621,0.002321298382711621
commit+amor,262144,5577,0.00232093113394298,0.00232093113394298,0.00232093113394298
commit+amor,262144,5578,0.002320563008246683,0.002320563008246683,0.002320563008246683
commit+amor,262144,5579,0.0023201959759813584,0.0023201959759813584,0.0023201959759813584
commit+amor,262144,558,0.00012884694623655914,0.00012884694623655914,0.00012884694623655914
commit+amor,262144,5580,0.002319828917562724,0.002319828917562724,0.002319828917562724
commit+amor,262144,5581,0.0023194612341874217,0.0023194612341874217,0.0023194612341874217
commit+amor,262144,5582,0.002319093793264063,0.002319093793264063,0.002319093793264063
commit+amor,262144,5583,0.0023187276962206697,0.0023187276962206697,0.0023187276962206697
commit+amor,262144,5584,0.0023183616196275074,0.0023183616196275074,0.0023183616196275074
commit+amor,262144,5585,0.002317995060698299,0.002317995060698299,0.002317995060698299
commit+amor,262144,5586,0.002317628664876477,0.002317628664876477,0.002317628664876477
commit+amor,262144,5587,0.002317263139072848,0.002317263139072848,0.002317263139072848
commit+amor,262144,5588,0.002316896124194703,0.002316896124194703,0.002316896124194703
commit+amor,262144,5589,0.002316529806763285,0.002316529806763285,0.002316529806763285
commit+amor,262144,559,0.0001289011914132379,0.0001289011914132379,0.0001289011914132379
commit+amor,262144,5590,0.00231616362039356,0.00231616362039356,0.00231616362039356
commit+amor,262144,5591,0.0023157976437131102,0.0023157976437131102,0.0023157976437131102
commit+amor,262144,5592,0.0023154320339771103,0.0023154320339771103,0.0023154320339771103
commit+amor,262144,5593,0.002315068503128911,0.002315068503128911,0.002315068503128911
commit+amor,262144,5594,0.0023147048981051127,0.0023147048981051127,0.0023147048981051127
commit+amor,262144,5595,0.0023143397265415547,0.0023143397265415547,0.0023143397265415547
commit+amor,262144,5596,0.002313975659042173,0.002313975659042173,0.002313975659042173
commit+amor,262144,5597,0.0023136096962658565,0.0023136096962658565,0.0023136096962658565
commit+amor,262144,5598,0.0023132460146480884,0.0023132460146480884,0.0023132460146480884
commit+amor,262144,5599,0.002312881003393463,0.002312881003393463,0.002312881003393463
commit+amor,262144,56,9.171607142857143e-05,9.171607142857143e-05,9.171607142857143e-05
commit+amor,262144,560,0.00012896089285714283,0.00012896089285714283,0.00012896089285714283
commit+amor,262144,5600,0.0023125136735714286,0.0023125136735714286,0.0023125136735714286
commit+amor,262144,5601,0.002312150414211748,0.002312150414211748,0.002312150414211748
commit+amor,262144,5602,0.002311786813280971,0.002311786813280971,0.002311786813280971
commit+amor,262144,5603,0.002311423656255577,0.002311423656255577,0.002311423656255577
commit+amor,262144,5604,0.002311060628836545,0.002311060628836545,0.002311060628836545
commit+amor,262144,5605,0.002310696115967886,0.002310696115967886,0.002310696115967886
commit+amor,262144,5606,0.0023103322508027115,0.0023103322508027115,0.0023103322508027115
commit+amor,262144,5607,0.002309970176565008,0.002309970176565008,0.002309970176565008
commit+amor,262144,5608,0.002309608670470756,0.002309608670470756,0.002309608670470756
commit+amor,262144,5609,0.0023092467291852383,0.0023092467291852383,0.0023092467291852383
commit+amor,262144,561,0.000128985440285205,0.000128985440285205,0.000128985440285205
commit+amor,262144,5610,0.002308883303386809,0.002308883303386809,0.002308883303386809
commit+amor,262144,5611,0.002308520774549991,0.002308520774549991,0.002308520774549991
commit+amor,262144,5612,0.0023081578111190304,0.0023081578111190304,0.0023081578111190304
commit+amor,262144,5613,0.0023077931608765367,0.0023077931608765367,0.0023077931608765367
commit+amor,262144,5614,0.0023074290623441396,0.0023074290623441396,0.0023074290623441396
commit+amor,262144,5615,0.002307067410863758,0.002307067410863758,0.002307067410863758
commit+amor,262144,5616,0.002306706294871795,0.002306706294871795,0.002306706294871795
commit+amor,262144,5617,0.002306344494213993,0.002306344494213993,0.002306344494213993
commit+amor,262144,5618,0.0023059832755428977,0.0023059832755428977,0.0023059832755428977
commit+amor,262144,5619,0.0023056219038974906,0.0023056219038974906,0.0023056219038974906
commit+amor,262144,562,0.00012902507473309607,0.00012902507473309607,0.00012902507473309607
commit+amor,262144,5620,0.0023052612704626335,0.0023052612704626335,0.0023052612704626335
commit+amor,262144,5621,0.002304900562177549,0.002304900562177549,0.002304900562177549
commit+amor,262144,5622,0.0023045402170046247,0.0023045402170046247,0.0023045402170046247
commit+amor,262144,5623,0.0023041806875333452,0.0023041806875333452,0.0023041806875333452
commit+amor,262144,5624,0.0023038186760312943,0.0023038186760312943,0.0023038186760312943
commit+amor,262144,5625,0.0023034569813333333,0.0023034569813333333,0.0023034569813333333
commit+amor,262144,5626,0.002303097430145752,0.002303097430145752,0.002303097430145752
commit+amor,262144,5627,0.0023027363198862625,0.0023027363198862625,0.0023027363198862625
commit+amor,262144,5628,0.0023023746975835107,0.0023023746975835107,0.0023023746975835107
commit+amor,262144,5629,0.002302012844554983,0.002302012844554983,0.002302012844554983
commit+amor,262144,563,0.00012906847602131439,0.00012906847602131439,0.00012906847602131439
commit+amor,262144,5630,0.0023016492777975135,0.0023016492777975135,0.0023016492777975135
commit+amor,262144,5631,0.0023012886347007636,0.0023012886347007636,0.0023012886347007636
commit+amor,262144,5632,0.0023009281196732954,0.0023009281196732954,0.0023009281196732954
commit+amor,262144,5633,0.002300566826912835,0.002300566826912835,0.002300566826912835
commit+amor,262144,5634,0.002300206489882854,0.002300206489882854,0.002300206489882854
commit+amor,262144,5635,0.0022998440347826088,0.0022998440347826088,0.0022998440347826088
